0,1,2,3
"Nephritis, nephrotic syndrome and nephrosis ",Male,1981,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1982,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1983,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1984,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1985,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1986,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1987,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1988,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1989,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1990,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1991,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1992,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1993,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1994,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1995,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1996,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1997,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1998,0.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,1999,16.5
"Nephritis, nephrotic syndrome and nephrosis ",Male,2000,16.9
"Nephritis, nephrotic syndrome and nephrosis ",Male,2001,17.6
"Nephritis, nephrotic syndrome and nephrosis ",Male,2002,18.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,2003,18.2
"Nephritis, nephrotic syndrome and nephrosis ",Male,2004,17.8
"Nephritis, nephrotic syndrome and nephrosis ",Male,2005,18.1
"Nephritis, nephrotic syndrome and nephrosis ",Male,2006,18.3
"Nephritis, nephrotic syndrome and nephrosis ",Male,2007,18.3
"Nephritis, nephrotic syndrome and nephrosis ",Male,2008,18.5
"Nephritis, nephrotic syndrome and nephrosis ",Male,2009,18.4
"Nephritis, nephrotic syndrome and nephrosis ",Male,2010,18.7
"Nephritis, nephrotic syndrome and nephrosis ",Male,2011,16.5
"Nephritis, nephrotic syndrome and nephrosis ",Male,2012,16.0
"Nephritis, nephrotic syndrome and nephrosis ",Male,2013,16.1
"Nephritis, nephrotic syndrome and nephrosis ",Male,2014,16.2
"Nephritis, nephrotic syndrome and nephrosis ",Male,2015,16.3
"Nephritis, nephrotic syndrome and nephrosis ",Male,2016,15.9
Suicide ,Male,1950,0.0
Suicide ,Male,1960,0.0
Suicide ,Male,1970,0.0
Suicide ,Male,1980,0.0
Suicide ,Male,1981,0.0
Suicide ,Male,1982,0.0
Suicide ,Male,1983,0.0
Suicide ,Male,1984,0.0
Suicide ,Male,1985,0.0
Suicide ,Male,1986,0.0
Suicide ,Male,1987,0.0
Suicide ,Male,1988,0.0
Suicide ,Male,1989,0.0
Suicide ,Male,1990,0.0
Suicide ,Male,1991,0.0
Suicide ,Male,1992,0.0
Suicide ,Male,1993,0.0
Suicide ,Male,1994,0.0
Suicide ,Male,1995,0.0
Suicide ,Male,1996,0.0
Suicide ,Male,1997,0.0
Suicide ,Male,1998,0.0
Suicide ,Male,1999,17.8
Suicide ,Male,2000,17.7
Suicide ,Male,2001,18.2
Suicide ,Male,2002,18.5
Suicide ,Male,2003,18.1
Suicide ,Male,2004,18.1
Suicide ,Male,2005,18.1
Suicide ,Male,2006,18.1
Suicide ,Male,2007,18.5
Suicide ,Male,2008,19.0
Suicide ,Male,2009,19.2
Suicide ,Male,2010,19.8
Suicide ,Male,2011,20.0
Suicide ,Male,2012,20.4
Suicide ,Male,2013,20.3
Suicide ,Male,2014,20.7
Suicide ,Male,2015,21.1
Suicide ,Male,2016,21.4
Homicide ,Male,1950,0.0
Homicide ,Male,1960,0.0
Homicide ,Male,1970,0.0
Homicide ,Male,1980,0.0
Homicide ,Male,1981,0.0
Homicide ,Male,1982,0.0
Homicide ,Male,1983,0.0
Homicide ,Male,1984,0.0
Homicide ,Male,1985,0.0
Homicide ,Male,1986,0.0
Homicide ,Male,1987,0.0
Homicide ,Male,1988,0.0
Homicide ,Male,1989,0.0
Homicide ,Male,1990,0.0
Homicide ,Male,1991,0.0
Homicide ,Male,1992,0.0
Homicide ,Male,1993,0.0
Homicide ,Male,1994,0.0
Homicide ,Male,1995,0.0
Homicide ,Male,1996,0.0
Homicide ,Male,1997,0.0
Homicide ,Male,1998,0.0
Homicide ,Male,1999,9.1
Homicide ,Male,2000,9.0
Homicide ,Male,2001,10.8
Homicide ,Male,2002,9.4
Homicide ,Male,2003,9.5
Homicide ,Male,2004,9.2
Homicide ,Male,2005,9.7
Homicide ,Male,2006,9.8
Homicide ,Male,2007,9.7
Homicide ,Male,2008,9.3
Homicide ,Male,2009,8.6
Homicide ,Male,2010,8.4
Homicide ,Male,2011,8.3
Homicide ,Male,2012,8.5
Homicide ,Male,2013,8.2
Homicide ,Male,2014,8.0
Homicide ,Male,2015,9.1
Homicide ,Male,2016,9.9
Diseases of heart,Female,1950,0.0
Diseases of heart,Female,1960,0.0
Diseases of heart,Female,1970,0.0
Diseases of heart,Female,1980,0.0
Diseases of heart,Female,1981,0.0
Diseases of heart,Female,1982,0.0
Diseases of heart,Female,1983,0.0
Diseases of heart,Female,1984,0.0
Diseases of heart,Female,1985,0.0
Diseases of heart,Female,1986,0.0
Diseases of heart,Female,1987,0.0
Diseases of heart,Female,1988,0.0
Diseases of heart,Female,1989,0.0
Diseases of heart,Female,1990,0.0
Diseases of heart,Female,1991,0.0
Diseases of heart,Female,1992,0.0
Diseases of heart,Female,1993,0.0
Diseases of heart,Female,1994,0.0
Diseases of heart,Female,1995,0.0
Diseases of heart,Female,1996,0.0
Diseases of heart,Female,1997,0.0
Diseases of heart,Female,1998,0.0
Diseases of heart,Female,1999,218.1
Diseases of heart,Female,2000,210.9
Diseases of heart,Female,2001,205.4
Diseases of heart,Female,2002,200.3
Diseases of heart,Female,2003,193.7
Diseases of heart,Female,2004,181.5
Diseases of heart,Female,2005,177.5
Diseases of heart,Female,2006,167.2
Diseases of heart,Female,2007,159.0
Diseases of heart,Female,2008,155.9
Diseases of heart,Female,2009,146.6
Diseases of heart,Female,2010,143.3
Diseases of heart,Female,2011,138.7
Diseases of heart,Female,2012,135.5
Diseases of heart,Female,2013,134.3
Diseases of heart,Female,2014,131.8
Diseases of heart,Female,2015,133.6
Diseases of heart,Female,2016,130.4
Ischemic heart disease,Female,1950,0.0
Ischemic heart disease,Female,1960,0.0
Ischemic heart disease,Female,1970,0.0
Ischemic heart disease,Female,1980,0.0
Ischemic heart disease,Female,1981,0.0
Ischemic heart disease,Female,1982,0.0
Ischemic heart disease,Female,1983,0.0
Ischemic heart disease,Female,1984,0.0
Ischemic heart disease,Female,1985,0.0
Ischemic heart disease,Female,1986,0.0
Ischemic heart disease,Female,1987,0.0
Ischemic heart disease,Female,1988,0.0
Ischemic heart disease,Female,1989,0.0
Ischemic heart disease,Female,1990,0.0
Ischemic heart disease,Female,1991,0.0
Ischemic heart disease,Female,1992,0.0
Ischemic heart disease,Female,1993,0.0
Ischemic heart disease,Female,1994,0.0
Ischemic heart disease,Female,1995,0.0
Ischemic heart disease,Female,1996,0.0
Ischemic heart disease,Female,1997,0.0
Ischemic heart disease,Female,1998,0.0
Ischemic heart disease,Female,1999,152.9
Ischemic heart disease,Female,2000,146.5
Ischemic heart disease,Female,2001,140.9
Ischemic heart disease,Female,2002,135.7
Ischemic heart disease,Female,2003,129.4
Ischemic heart disease,Female,2004,119.4
Ischemic heart disease,Female,2005,115.0
Ischemic heart disease,Female,2006,106.3
Ischemic heart disease,Female,2007,98.8
Ischemic heart disease,Female,2008,96.3
Ischemic heart disease,Female,2009,88.4
Ischemic heart disease,Female,2010,84.9
Ischemic heart disease,Female,2011,81.0
Ischemic heart disease,Female,2012,77.8
Ischemic heart disease,Female,2013,74.9
Ischemic heart disease,Female,2014,71.6
Ischemic heart disease,Female,2015,70.5
Ischemic heart disease,Female,2016,67.5
Cerebrovascular diseases,Female,1950,0.0
Cerebrovascular diseases,Female,1960,0.0
Cerebrovascular diseases,Female,1970,0.0
Cerebrovascular diseases,Female,1980,0.0
Cerebrovascular diseases,Female,1981,0.0
Cerebrovascular diseases,Female,1982,0.0
Cerebrovascular diseases,Female,1983,0.0
Cerebrovascular diseases,Female,1984,0.0
Cerebrovascular diseases,Female,1985,0.0
Cerebrovascular diseases,Female,1986,0.0
Cerebrovascular diseases,Female,1987,0.0
Cerebrovascular diseases,Female,1988,0.0
Cerebrovascular diseases,Female,1989,0.0
Cerebrovascular diseases,Female,1990,0.0
Cerebrovascular diseases,Female,1991,0.0
Cerebrovascular diseases,Female,1992,0.0
Cerebrovascular diseases,Female,1993,0.0
Cerebrovascular diseases,Female,1994,0.0
Cerebrovascular diseases,Female,1995,0.0
Cerebrovascular diseases,Female,1996,0.0
Cerebrovascular diseases,Female,1997,0.0
Cerebrovascular diseases,Female,1998,0.0
Cerebrovascular diseases,Female,1999,59.8
Cerebrovascular diseases,Female,2000,59.1
Cerebrovascular diseases,Female,2001,56.8
Cerebrovascular diseases,Female,2002,56.1
Cerebrovascular diseases,Female,2003,53.2
Cerebrovascular diseases,Female,2004,50.1
Cerebrovascular diseases,Female,2005,47.0
Cerebrovascular diseases,Female,2006,43.9
Cerebrovascular diseases,Female,2007,42.7
Cerebrovascular diseases,Female,2008,41.4
Cerebrovascular diseases,Female,2009,38.8
Cerebrovascular diseases,Female,2010,38.3
Cerebrovascular diseases,Female,2011,37.2
Cerebrovascular diseases,Female,2012,36.1
Cerebrovascular diseases,Female,2013,35.2
Cerebrovascular diseases,Female,2014,35.6
Cerebrovascular diseases,Female,2015,36.9
Cerebrovascular diseases,Female,2016,36.5
Malignant neoplasms,Female,1950,0.0
Malignant neoplasms,Female,1960,0.0
Malignant neoplasms,Female,1970,0.0
Malignant neoplasms,Female,1980,0.0
Malignant neoplasms,Female,1981,0.0
Malignant neoplasms,Female,1982,0.0
Malignant neoplasms,Female,1983,0.0
Malignant neoplasms,Female,1984,0.0
Malignant neoplasms,Female,1985,0.0
Malignant neoplasms,Female,1986,0.0
Malignant neoplasms,Female,1987,0.0
Malignant neoplasms,Female,1988,0.0
Malignant neoplasms,Female,1989,0.0
Malignant neoplasms,Female,1990,0.0
Malignant neoplasms,Female,1991,0.0
Malignant neoplasms,Female,1992,0.0
Malignant neoplasms,Female,1993,0.0
Malignant neoplasms,Female,1994,0.0
Malignant neoplasms,Female,1995,0.0
Malignant neoplasms,Female,1996,0.0
Malignant neoplasms,Female,1997,0.0
Malignant neoplasms,Female,1998,0.0
Malignant neoplasms,Female,1999,167.6
Malignant neoplasms,Female,2000,167.6
Malignant neoplasms,Female,2001,165.1
Malignant neoplasms,Female,2002,163.7
Malignant neoplasms,Female,2003,161.5
Malignant neoplasms,Female,2004,158.2
Malignant neoplasms,Female,2005,156.7
Malignant neoplasms,Female,2006,154.7
Malignant neoplasms,Female,2007,152.3
Malignant neoplasms,Female,2008,149.6
Malignant neoplasms,Female,2009,147.4
Malignant neoplasms,Female,2010,146.7
Malignant neoplasms,Female,2011,144.0
Malignant neoplasms,Female,2012,142.1
Malignant neoplasms,Female,2013,139.5
Malignant neoplasms,Female,2014,138.1
Malignant neoplasms,Female,2015,135.9
Malignant neoplasms,Female,2016,134.0
"Trachea, bronchus, and lung",Female,1950,0.0
"Trachea, bronchus, and lung",Female,1960,0.0
"Trachea, bronchus, and lung",Female,1970,0.0
"Trachea, bronchus, and lung",Female,1980,0.0
"Trachea, bronchus, and lung",Female,1981,0.0
"Trachea, bronchus, and lung",Female,1982,0.0
"Trachea, bronchus, and lung",Female,1983,0.0
"Trachea, bronchus, and lung",Female,1984,0.0
"Trachea, bronchus, and lung",Female,1985,0.0
"Trachea, bronchus, and lung",Female,1986,0.0
"Trachea, bronchus, and lung",Female,1987,0.0
"Trachea, bronchus, and lung",Female,1988,0.0
"Trachea, bronchus, and lung",Female,1989,0.0
"Trachea, bronchus, and lung",Female,1990,0.0
"Trachea, bronchus, and lung",Female,1991,0.0
"Trachea, bronchus, and lung",Female,1992,0.0
"Trachea, bronchus, and lung",Female,1993,0.0
"Trachea, bronchus, and lung",Female,1994,0.0
"Trachea, bronchus, and lung",Female,1995,0.0
"Trachea, bronchus, and lung",Female,1996,0.0
"Trachea, bronchus, and lung",Female,1997,0.0
"Trachea, bronchus, and lung",Female,1998,0.0
"Trachea, bronchus, and lung",Female,1999,40.2
"Trachea, bronchus, and lung",Female,2000,41.3
"Trachea, bronchus, and lung",Female,2001,41.1
"Trachea, bronchus, and lung",Female,2002,41.6
"Trachea, bronchus, and lung",Female,2003,41.3
"Trachea, bronchus, and lung",Female,2004,40.9
"Trachea, bronchus, and lung",Female,2005,40.6
"Trachea, bronchus, and lung",Female,2006,40.1
"Trachea, bronchus, and lung",Female,2007,40.1
"Trachea, bronchus, and lung",Female,2008,39.1
"Trachea, bronchus, and lung",Female,2009,38.6
"Trachea, bronchus, and lung",Female,2010,38.1
"Trachea, bronchus, and lung",Female,2011,37.1
"Trachea, bronchus, and lung",Female,2012,36.4
"Trachea, bronchus, and lung",Female,2013,35.5
"Trachea, bronchus, and lung",Female,2014,34.7
"Trachea, bronchus, and lung",Female,2015,33.5
"Trachea, bronchus, and lung",Female,2016,31.9
"Colon, rectum, and anus",Female,1950,0.0
"Colon, rectum, and anus",Female,1960,0.0
"Colon, rectum, and anus",Female,1970,0.0
"Colon, rectum, and anus",Female,1980,0.0
"Colon, rectum, and anus",Female,1981,0.0
"Colon, rectum, and anus",Female,1982,0.0
"Colon, rectum, and anus",Female,1983,0.0
"Colon, rectum, and anus",Female,1984,0.0
"Colon, rectum, and anus",Female,1985,0.0
"Colon, rectum, and anus",Female,1986,0.0
"Colon, rectum, and anus",Female,1987,0.0
"Colon, rectum, and anus",Female,1988,0.0
"Colon, rectum, and anus",Female,1989,0.0
"Colon, rectum, and anus",Female,1990,0.0
"Colon, rectum, and anus",Female,1991,0.0
"Colon, rectum, and anus",Female,1992,0.0
"Colon, rectum, and anus",Female,1993,0.0
"Colon, rectum, and anus",Female,1994,0.0
"Colon, rectum, and anus",Female,1995,0.0
"Colon, rectum, and anus",Female,1996,0.0
"Colon, rectum, and anus",Female,1997,0.0
"Colon, rectum, and anus",Female,1998,0.0
"Colon, rectum, and anus",Female,1999,17.8
"Colon, rectum, and anus",Female,2000,17.7
"Colon, rectum, and anus",Female,2001,17.3
"Colon, rectum, and anus",Female,2002,16.8
"Colon, rectum, and anus",Female,2003,16.4
"Colon, rectum, and anus",Female,2004,15.5
"Colon, rectum, and anus",Female,2005,15.0
"Colon, rectum, and anus",Female,2006,14.9
"Colon, rectum, and anus",Female,2007,14.6
"Colon, rectum, and anus",Female,2008,14.2
"Colon, rectum, and anus",Female,2009,13.5
"Colon, rectum, and anus",Female,2010,13.3
"Colon, rectum, and anus",Female,2011,13.0
"Colon, rectum, and anus",Female,2012,12.6
"Colon, rectum, and anus",Female,2013,12.3
"Colon, rectum, and anus",Female,2014,12.1
"Colon, rectum, and anus",Female,2015,12.1
"Colon, rectum, and anus",Female,2016,11.8
Breast,Female,1950,0.0
Breast,Female,1960,0.0
Breast,Female,1970,0.0
Breast,Female,1980,0.0
Breast,Female,1981,0.0
Breast,Female,1982,0.0
Breast,Female,1983,0.0
Breast,Female,1984,0.0
Breast,Female,1985,0.0
Breast,Female,1986,0.0
Breast,Female,1987,0.0
Breast,Female,1988,0.0
Breast,Female,1989,0.0
Breast,Female,1990,0.0
Breast,Female,1991,0.0
Breast,Female,1992,0.0
Breast,Female,1993,0.0
Breast,Female,1994,0.0
Breast,Female,1995,0.0
Breast,Female,1996,0.0
Breast,Female,1997,0.0
Breast,Female,1998,0.0
Breast,Female,1999,26.6
Breast,Female,2000,26.8
Breast,Female,2001,26.1
Breast,Female,2002,25.7
Breast,Female,2003,25.3
Breast,Female,2004,24.6
Breast,Female,2005,24.2
Breast,Female,2006,23.6
Breast,Female,2007,23.0
Breast,Female,2008,22.6
Breast,Female,2009,22.3
Breast,Female,2010,22.1
Breast,Female,2011,21.6
Breast,Female,2012,21.3
Breast,Female,2013,20.8
Breast,Female,2014,20.6
Breast,Female,2015,20.3
Breast,Female,2016,20.1
Chronic lower respiratory diseases ,Female,1950,0.0
Chronic lower respiratory diseases ,Female,1960,0.0
Chronic lower respiratory diseases ,Female,1970,0.0
Chronic lower respiratory diseases ,Female,1980,0.0
Chronic lower respiratory diseases ,Female,1981,0.0
Chronic lower respiratory diseases ,Female,1982,0.0
Chronic lower respiratory diseases ,Female,1983,0.0
Chronic lower respiratory diseases ,Female,1984,0.0
Chronic lower respiratory diseases ,Female,1985,0.0
Chronic lower respiratory diseases ,Female,1986,0.0
Chronic lower respiratory diseases ,Female,1987,0.0
Chronic lower respiratory diseases ,Female,1988,0.0
Chronic lower respiratory diseases ,Female,1989,0.0
Chronic lower respiratory diseases ,Female,1990,0.0
Chronic lower respiratory diseases ,Female,1991,0.0
Chronic lower respiratory diseases ,Female,1992,0.0
Chronic lower respiratory diseases ,Female,1993,0.0
Chronic lower respiratory diseases ,Female,1994,0.0
Chronic lower respiratory diseases ,Female,1995,0.0
Chronic lower respiratory diseases ,Female,1996,0.0
Chronic lower respiratory diseases ,Female,1997,0.0
Chronic lower respiratory diseases ,Female,1998,0.0
Chronic lower respiratory diseases ,Female,1999,37.7
Chronic lower respiratory diseases ,Female,2000,37.4
Chronic lower respiratory diseases ,Female,2001,37.7
Chronic lower respiratory diseases ,Female,2002,37.7
Chronic lower respiratory diseases ,Female,2003,38.1
Chronic lower respiratory diseases ,Female,2004,36.4
Chronic lower respiratory diseases ,Female,2005,38.7
Chronic lower respiratory diseases ,Female,2006,36.4
Chronic lower respiratory diseases ,Female,2007,36.6
Chronic lower respiratory diseases ,Female,2008,39.8
Chronic lower respiratory diseases ,Female,2009,38.3
Chronic lower respiratory diseases ,Female,2010,38.0
Chronic lower respiratory diseases ,Female,2011,38.5
Chronic lower respiratory diseases ,Female,2012,37.8
Chronic lower respiratory diseases ,Female,2013,38.5
Chronic lower respiratory diseases ,Female,2014,37.1
Chronic lower respiratory diseases ,Female,2015,38.6
Chronic lower respiratory diseases ,Female,2016,37.4
Influenza and pneumonia ,Female,1950,0.0
Influenza and pneumonia ,Female,1960,0.0
Influenza and pneumonia ,Female,1970,0.0
Influenza and pneumonia ,Female,1980,0.0
Influenza and pneumonia ,Female,1981,0.0
Influenza and pneumonia ,Female,1982,0.0
Influenza and pneumonia ,Female,1983,0.0
Influenza and pneumonia ,Female,1984,0.0
Influenza and pneumonia ,Female,1985,0.0
Influenza and pneumonia ,Female,1986,0.0
Influenza and pneumonia ,Female,1987,0.0
Influenza and pneumonia ,Female,1988,0.0
Influenza and pneumonia ,Female,1989,0.0
Influenza and pneumonia ,Female,1990,0.0
Influenza and pneumonia ,Female,1991,0.0
Influenza and pneumonia ,Female,1992,0.0
Influenza and pneumonia ,Female,1993,0.0
Influenza and pneumonia ,Female,1994,0.0
Influenza and pneumonia ,Female,1995,0.0
Influenza and pneumonia ,Female,1996,0.0
Influenza and pneumonia ,Female,1997,0.0
Influenza and pneumonia ,Female,1998,0.0
Influenza and pneumonia ,Female,1999,20.6
Influenza and pneumonia ,Female,2000,20.7
Influenza and pneumonia ,Female,2001,19.3
Influenza and pneumonia ,Female,2002,20.3
Influenza and pneumonia ,Female,2003,19.8
Influenza and pneumonia ,Female,2004,17.8
Influenza and pneumonia ,Female,2005,18.6
Influenza and pneumonia ,Female,2006,16.1
Influenza and pneumonia ,Female,2007,14.7
Influenza and pneumonia ,Female,2008,15.6
Influenza and pneumonia ,Female,2009,14.5
Influenza and pneumonia ,Female,2010,13.1
Influenza and pneumonia ,Female,2011,13.7
Influenza and pneumonia ,Female,2012,12.5
Influenza and pneumonia ,Female,2013,14.0
Influenza and pneumonia ,Female,2014,13.2
Influenza and pneumonia ,Female,2015,13.5
Influenza and pneumonia ,Female,2016,11.8
Chronic liver disease and cirrhosis,Female,1950,0.0
Chronic liver disease and cirrhosis,Female,1960,0.0
Chronic liver disease and cirrhosis,Female,1970,0.0
Chronic liver disease and cirrhosis,Female,1980,0.0
Chronic liver disease and cirrhosis,Female,1981,0.0
Chronic liver disease and cirrhosis,Female,1982,0.0
Chronic liver disease and cirrhosis,Female,1983,0.0
Chronic liver disease and cirrhosis,Female,1984,0.0
Chronic liver disease and cirrhosis,Female,1985,0.0
Chronic liver disease and cirrhosis,Female,1986,0.0
Chronic liver disease and cirrhosis,Female,1987,0.0
Chronic liver disease and cirrhosis,Female,1988,0.0
Chronic liver disease and cirrhosis,Female,1989,0.0
Chronic liver disease and cirrhosis,Female,1990,0.0
Chronic liver disease and cirrhosis,Female,1991,0.0
Chronic liver disease and cirrhosis,Female,1992,0.0
Chronic liver disease and cirrhosis,Female,1993,0.0
Chronic liver disease and cirrhosis,Female,1994,0.0
Chronic liver disease and cirrhosis,Female,1995,0.0
Chronic liver disease and cirrhosis,Female,1996,0.0
